time,open,high,low,close,volume
2022-10-04 14:00:00,246.265,247.9,242.01,246.8801,16459451
2022-10-04 13:00:00,255.49,257.5,245.1015,246.3,23030316
2022-10-04 12:00:00,255.04,256.89,253.714,255.48,10173728
2022-10-04 11:00:00,250.0701,255.91,250.0649,255.03,17070522
2022-10-04 10:00:00,250.181,253.0,248.84,250.1375,15484564
2022-10-04 09:00:00,251.3499,251.42,245.61,250.24,1045580
2022-10-04 08:00:00,251.4,251.5,249.5,250.34,501951
2022-10-04 07:00:00,249.9,252.35,249.75,251.35,225166
2022-10-04 06:00:00,249.76,250.09,249.0,249.85,98859
2022-10-04 05:00:00,249.43,250.99,246.85,249.76,306665
2022-10-03 20:00:00,243.56,243.99,243.5,243.7,163652
2022-10-03 19:00:00,243.29,243.96,242.8,243.55,183032
2022-10-03 18:00:00,243.27,243.87,243.2,243.28,154597
2022-10-03 17:00:00,242.4,243.27,241.25,243.27,1877418
2022-10-03 16:00:00,245.0301,247.255,242.19,242.34,15253928
2022-10-03 15:00:00,241.58,245.94,241.5487,245.05,10178871
2022-10-03 14:00:00,242.25,243.69,241.31,241.56,8408117
2022-10-03 13:00:00,242.64,244.1,241.01,242.23,9257878
2022-10-03 12:00:00,244.335,246.1267,241.8,242.66,12205343
2022-10-03 11:00:00,246.57,249.34,244.14,244.36,15419709
2022-10-03 10:00:00,253.79,257.52,241.91,246.52,19367000
2022-10-03 09:00:00,251.9009,260.0,250.0,253.79,1589261
2022-10-03 08:00:00,252.66,254.25,250.0,253.0,1025869
2022-10-03 07:00:00,253.8,254.45,251.82,252.52,239762
2022-10-03 06:00:00,254.79,254.89,251.72,253.8,202062
2022-10-03 05:00:00,256.68,260.0,248.0,254.7,709655
2022-09-30 20:00:00,266.84,268.0,265.7,266.05,137305
2022-09-30 19:00:00,265.9,266.86,265.8,266.84,75034
2022-09-30 18:00:00,266.09,266.3988,265.7,265.89,213999
2022-09-30 17:00:00,265.31,266.46,265.22,266.01,1178070
2022-09-30 16:00:00,266.56,269.15,265.0,265.28,10617854
2022-09-30 15:00:00,267.45,269.3344,266.0,266.53,5398151
2022-09-30 14:00:00,271.17,271.57,266.92,267.46,5915464
2022-09-30 13:00:00,270.7,272.467,269.13,271.23,6268831
2022-09-30 12:00:00,272.57,275.57,270.19,270.7,9628618
2022-09-30 11:00:00,268.96,273.725,267.62,272.5264,11404066
2022-09-30 10:00:00,266.78,271.4293,262.47,268.93,12929397
2022-09-30 09:00:00,270.5045,270.8,266.1,266.8,722809
2022-09-30 08:00:00,270.29,270.77,267.32,268.7,280776
2022-09-30 07:00:00,270.65,271.74,269.65,270.18,91477
2022-09-30 06:00:00,271.87,271.87,270.27,270.36,42022
2022-09-30 05:00:00,273.8,273.8,270.87,271.83,157052
2022-09-29 20:00:00,268.67,269.66,268.36,269.21,144696
2022-09-29 19:00:00,267.98,268.81,267.97,268.65,113573
2022-09-29 18:00:00,268.39,268.94,267.66,267.86,162541
2022-09-29 17:00:00,268.21,268.47,267.1,268.35,835024
2022-09-29 16:00:00,266.0225,269.4,265.78,268.28,11743488
2022-09-29 15:00:00,266.9,268.33,266.01,266.03,8215916
2022-09-29 14:00:00,269.32,269.35,266.57,266.89,9153908
2022-09-29 13:00:00,272.98,273.0922,268.9101,269.3,8093447
2022-09-29 12:00:00,273.0927,274.48,271.63,272.96,9403678
2022-09-29 11:00:00,275.93,276.425,269.0208,273.08,16597572
2022-09-29 10:00:00,281.98,283.65,275.3,275.9089,9854938
2022-09-29 09:00:00,286.4,288.529,281.26,282.0,784127
2022-09-29 08:00:00,282.69,285.4,282.69,284.1,352165
2022-09-29 07:00:00,283.75,283.75,282.51,282.6,92896
2022-09-29 06:00:00,282.8,284.38,282.45,283.9,82548
2022-09-29 05:00:00,283.0,285.0,281.3,282.65,140136
2022-09-28 20:00:00,287.16,287.21,286.02,286.3,122874
2022-09-28 19:00:00,287.39,287.67,287.09,287.14,65295
2022-09-28 18:00:00,287.1853,287.48,287.142,287.41,67730
2022-09-28 17:00:00,287.67,288.7,287.09,287.26,648545
2022-09-28 16:00:00,285.079,289.0,284.94,287.75,9776156
2022-09-28 15:00:00,283.0,285.4563,282.73,285.0539,5061330
2022-09-28 14:00:00,282.89,284.6,282.33,283.03,3745503
2022-09-28 13:00:00,284.45,284.51,282.12,282.82,4418371
2022-09-28 12:00:00,281.24,285.555,280.8,284.45,7252233
2022-09-28 11:00:00,280.35,283.6,278.5,281.19,9465504
2022-09-28 10:00:00,282.2,283.54,277.57,280.24,9036694
2022-09-28 09:00:00,277.188,283.7,275.4012,282.41,946679
2022-09-28 08:00:00,276.95,278.5,275.75,277.65,459999
2022-09-28 07:00:00,274.77,278.0,274.77,276.9,444874
2022-09-28 06:00:00,279.2,279.2,274.82,274.82,315005
2022-09-28 05:00:00,281.45,283.97,277.82,279.1,212803
2022-09-27 20:00:00,284.83,287.54,284.78,287.1,227882
2022-09-27 19:00:00,284.0,284.83,283.95,284.83,110284
2022-09-27 18:00:00,283.7,284.25,283.55,283.9,80394
2022-09-27 17:00:00,282.94,283.99,280.7299,283.7,504752
2022-09-27 16:00:00,281.6717,283.76,280.4,283.02,8721212
2022-09-27 15:00:00,278.88,282.0,278.15,281.66,6345108
2022-09-27 14:00:00,280.405,280.405,277.51,278.9,4879113
2022-09-27 13:00:00,282.2,282.2,278.24,280.405,8399799
2022-09-27 12:00:00,288.3,288.66,282.15,282.1856,8198728
2022-09-27 11:00:00,287.47,288.67,284.6,288.25,11077339
2022-09-27 10:00:00,283.3,288.29,283.0,287.3703,10654701
2022-09-27 09:00:00,281.8795,284.64,276.7,283.32,669395
2022-09-27 08:00:00,281.7,283.0,281.1,282.61,253141
2022-09-27 07:00:00,280.0,282.06,280.0,281.7,91696
2022-09-27 06:00:00,281.19,281.19,279.6,280.0,81325
2022-09-27 05:00:00,282.78,283.28,280.05,281.25,180535
2022-09-26 20:00:00,275.3,276.69,275.24,276.4001,86142
2022-09-26 19:00:00,275.4934,275.65,275.1,275.2,79128
2022-09-26 18:00:00,275.5599,275.62,275.16,275.36,47157
2022-09-26 17:00:00,276.08,276.08,275.04,275.7,755045
2022-09-26 16:00:00,279.6601,280.52,275.77,276.05,7639776
2022-09-26 15:00:00,276.97,280.3999,276.697,279.705,5897510
2022-09-26 14:00:00,278.2824,278.44,276.02,276.9705,4337295
2022-09-26 13:00:00,279.22,279.27,275.75,278.2287,5103877
2022-09-26 12:00:00,280.49,281.04,277.1101,279.1777,6893850
2022-09-26 11:00:00,280.72,284.09,279.44,280.4441,12543784
2022-09-26 10:00:00,273.01,280.8,270.31,280.73,11746531
2022-09-26 09:00:00,274.2199,277.8788,269.8,272.86,791367
2022-09-26 08:00:00,274.22,274.6,271.35,272.26,305543
2022-09-26 07:00:00,273.93,275.0,273.65,274.3,79872
2022-09-26 06:00:00,277.79,277.93,273.3,273.88,139929
2022-09-26 05:00:00,275.33,279.0,274.77,277.77,209942
2022-09-23 20:00:00,275.3,276.0,275.2,275.75,95745
2022-09-23 19:00:00,274.99,275.5,274.82,275.33,34795
2022-09-23 18:00:00,274.99,275.05,274.85,274.97,85353
2022-09-23 17:00:00,275.33,276.0,274.87,274.99,732858
2022-09-23 16:00:00,273.04,276.05,272.9,275.36,9722644
2022-09-23 15:00:00,275.8547,276.35,272.82,273.04,6562053
2022-09-23 14:00:00,276.2,277.05,274.8,275.845,5338556
2022-09-23 13:00:00,277.68,278.13,274.61,276.19,6345020
2022-09-23 12:00:00,276.25,279.3399,275.57,277.72,7059951
2022-09-23 11:00:00,275.41,282.75,275.2,276.245,11055006
2022-09-23 10:00:00,281.75,284.5,274.77,275.4,13839706
2022-09-23 09:00:00,282.932,287.4,281.5,281.7403,600914
2022-09-23 08:00:00,282.59,283.48,282.0,282.63,435879
2022-09-23 07:00:00,284.18,284.18,282.25,282.6,86293
2022-09-23 06:00:00,284.62,284.66,283.0,284.0,93234
2022-09-23 05:00:00,287.78,288.03,284.39,284.58,140619
2022-09-22 20:00:00,288.3,288.45,288.0,288.02,83505
2022-09-22 19:00:00,288.7,288.91,288.1,288.1,71842
2022-09-22 18:00:00,288.59,288.83,288.1,288.7,90075
2022-09-22 17:00:00,288.47,288.87,287.8,288.6,619791
2022-09-22 16:00:00,288.5,291.53,287.9225,288.49,10448644
2022-09-22 15:00:00,289.8,290.3,285.82,288.48,9041812
2022-09-22 14:00:00,291.29,291.54,289.1,289.81,5687920
2022-09-22 13:00:00,291.465,292.6,290.19,291.3,6547120
2022-09-22 12:00:00,288.93,292.89,287.72,291.48,10804165
2022-09-22 11:00:00,295.77,296.56,288.56,288.96,14424945
2022-09-22 10:00:00,301.6101,302.37,294.4112,295.77,10507475
2022-09-22 09:00:00,299.3,303.2,299.3,301.61,566847
2022-09-22 08:00:00,302.8,303.0,301.31,302.41,231711
2022-09-22 07:00:00,301.9,303.07,301.64,302.75,39798
2022-09-22 06:00:00,303.85,303.9,301.3,302.0,97952
2022-09-22 05:00:00,301.03,304.5,300.71,303.76,188777
2022-09-21 20:00:00,300.62,300.8,299.0,299.3,208303
2022-09-21 19:00:00,301.09,301.51,300.47,300.59,133524
2022-09-21 18:00:00,300.5,301.39,300.3511,301.02,164220
2022-09-21 17:00:00,300.67,302.19,299.62,300.4,1193641
2022-09-21 16:00:00,312.6,313.22,300.63,300.7,12919575
2022-09-21 15:00:00,309.5,313.8,303.23,312.5601,17911481
2022-09-21 14:00:00,308.61,309.9,307.89,309.495,3960191
2022-09-21 13:00:00,308.55,309.98,307.5516,308.6363,4383594
2022-09-21 12:00:00,306.77,309.0799,306.53,308.5384,4899807
2022-09-21 11:00:00,307.8,308.68,306.26,306.81,6682934
2022-09-21 10:00:00,308.86,310.48,307.32,307.83,7762141
2022-09-21 09:00:00,307.3523,309.4637,307.06,308.87,352631
2022-09-21 08:00:00,307.0,308.35,307.0,308.3,132678
2022-09-21 07:00:00,307.15,307.15,306.31,307.02,31406
2022-09-21 06:00:00,306.67,307.2,306.28,307.15,29425
2022-09-21 05:00:00,306.21,307.43,305.94,306.9,91556
2022-09-20 20:00:00,308.4,308.4,307.21,307.4,116731
2022-09-20 19:00:00,308.16,308.4,307.7,308.35,65814
2022-09-20 18:00:00,308.46,308.89,308.1,308.27,79054
2022-09-20 17:00:00,308.73,308.98,308.0,308.53,720520
2022-09-20 16:00:00,309.19,310.32,308.05,308.67,8094939
2022-09-20 15:00:00,306.58,309.59,306.3,309.18,7007893
2022-09-20 14:00:00,311.91,312.0443,305.85,306.59,8045223
2022-09-20 13:00:00,313.08,313.18,310.9101,311.94,5481702
2022-09-20 12:00:00,311.2,313.33,310.77,313.1282,9249350
2022-09-20 11:00:00,307.67,311.84,306.11,311.22,11923343
2022-09-20 10:00:00,307.76,309.3591,305.58,307.68,8834966
2022-09-20 09:00:00,308.1,309.5,307.1,307.88,360150
2022-09-20 08:00:00,307.79,308.8,307.4,307.49,212025
2022-09-20 07:00:00,307.3,307.79,307.05,307.76,32500
2022-09-20 06:00:00,308.07,308.15,307.1,307.49,63065
2022-09-20 05:00:00,308.4,308.97,307.24,308.1,109342
2022-09-19 20:00:00,309.08,309.5,308.69,309.44,114744
2022-09-19 19:00:00,309.08,309.37,309.03,309.09,59708
2022-09-19 18:00:00,309.22,309.35,309.08,309.08,83946
2022-09-19 17:00:00,309.07,309.74,309.0,309.29,926056
2022-09-19 16:00:00,306.77,309.2,306.7001,309.2,9375029
2022-09-19 15:00:00,306.51,307.05,305.19,306.775,4371271
2022-09-19 14:00:00,307.43,307.5987,304.92,306.48,5406125
2022-09-19 13:00:00,306.49,307.82,305.44,307.428,5744835
2022-09-19 12:00:00,307.73,309.84,306.43,306.55,9645933
2022-09-19 11:00:00,305.115,308.59,302.0,307.7287,12753083
2022-09-19 10:00:00,300.744,305.6,297.8,305.12,9853341
2022-09-19 09:00:00,299.8,301.29,298.5012,300.62,337114
2022-09-19 08:00:00,299.97,300.98,299.71,299.8,208501
2022-09-19 07:00:00,299.37,299.9,298.0,299.9,40232
2022-09-19 06:00:00,298.4,299.42,298.38,299.37,46361
2022-09-19 05:00:00,301.23,302.1,298.41,298.5,116626
2022-09-16 20:00:00,303.32,304.01,303.09,303.9,103345
2022-09-16 19:00:00,303.33,303.35,303.15,303.33,35760
2022-09-16 18:00:00,303.35,303.41,303.2,303.31,110817
2022-09-16 17:00:00,303.23,304.0,303.11,303.37,5635553
2022-09-16 16:00:00,301.86,303.71,300.68,303.23,10763926
2022-09-16 15:00:00,299.6599,302.0,299.48,301.87,5897129
2022-09-16 14:00:00,300.14,300.36,298.45,299.6499,4607762
2022-09-16 13:00:00,299.3401,300.8899,297.07,300.16,5596252
2022-09-16 12:00:00,296.82,299.72,296.58,299.3789,6756579
2022-09-16 11:00:00,296.97,298.98,295.6005,296.83,12341825
2022-09-16 10:00:00,298.5883,300.6,296.17,297.0,11548890
2022-09-16 09:00:00,300.5,301.49,297.8212,298.57,461687
2022-09-16 08:00:00,300.73,301.48,300.11,301.15,156298
2022-09-16 07:00:00,298.88,300.94,298.76,300.76,62524
2022-09-16 06:00:00,298.56,298.99,298.0,298.7,50477
2022-09-16 05:00:00,299.65,299.97,297.88,298.5,98312
2022-09-15 20:00:00,300.88,300.99,300.03,300.19,110894
2022-09-15 19:00:00,301.76,301.76,299.5,300.84,183706
2022-09-15 18:00:00,302.26,303.75,301.5,301.94,118274
2022-09-15 17:00:00,303.75,305.25,302.21,302.2467,1333117
2022-09-15 16:00:00,305.825,307.0,302.25,303.67,9246155
2022-09-15 15:00:00,307.0656,307.11,305.1,305.7892,4657138
2022-09-15 14:00:00,305.57,307.92,305.55,307.03,6535004
2022-09-15 13:00:00,304.33,305.99,302.9,305.5395,6338042
2022-09-15 12:00:00,301.67,306.15,301.4,304.3613,8669794
2022-09-15 11:00:00,306.05,309.12,301.08,301.6884,14182422
2022-09-15 10:00:00,303.3,306.63,300.7247,306.0415,10850592
2022-09-15 09:00:00,302.3861,304.0712,301.89,303.3,607831
2022-09-15 08:00:00,301.8,303.88,301.7,302.91,279488
2022-09-15 07:00:00,304.35,304.6,301.32,301.63,104509
2022-09-15 06:00:00,303.34,304.98,303.19,304.44,52923
2022-09-15 05:00:00,304.53,304.53,303.11,303.49,87713
2022-09-14 20:00:00,304.15,304.45,303.85,304.25,138163
2022-09-14 19:00:00,304.31,304.59,303.85,304.15,74420
2022-09-14 18:00:00,303.13,304.5,303.03,304.35,110350
2022-09-14 17:00:00,302.62,305.0,302.11,303.1,786809
2022-09-14 16:00:00,300.345,303.0,298.7155,302.69,9107116
2022-09-14 15:00:00,300.3,302.0452,298.78,300.3461,7002986
2022-09-14 14:00:00,303.8375,304.33,299.71,300.33,6219968
2022-09-14 13:00:00,303.75,305.78,303.23,303.83,6906934
2022-09-14 12:00:00,302.66,306.0,301.7,303.71,10265166
2022-09-14 11:00:00,299.1287,303.6,296.5,302.6601,18108085
2022-09-14 10:00:00,291.89,299.16,291.37,299.15,11304082
2022-09-14 09:00:00,293.3,293.7388,289.3,291.85,707156
2022-09-14 08:00:00,293.21,293.21,289.55,289.81,270487
2022-09-14 07:00:00,293.41,293.48,292.61,293.0,54878
2022-09-14 06:00:00,293.5,293.7,293.2,293.4,49823
2022-09-14 05:00:00,292.6,294.09,292.0,293.58,128529
