time,open,high,low,close,volume
2022-10-06 20:00:00,144.68,145.19,144.61,144.78,84271
2022-10-06 19:00:00,144.65,144.95,144.32,144.69,47956
2022-10-06 18:00:00,144.77,144.9,144.4,144.67,112097
2022-10-06 17:00:00,145.43,145.48,144.67,144.79,1195903
2022-10-06 16:00:00,145.68,146.045,145.22,145.49,11204440
2022-10-06 15:00:00,146.4393,146.4393,145.27,145.69,5979095
2022-10-06 14:00:00,146.265,146.54,145.94,146.425,5394417
2022-10-06 13:00:00,145.88,146.475,145.565,146.26,6369411
2022-10-06 12:00:00,146.62,146.94,145.72,145.89,9003704
2022-10-06 11:00:00,146.74,146.75,145.6,146.6299,14755596
2022-10-06 10:00:00,146.34,147.54,145.45,146.73,9926933
2022-10-06 09:00:00,145.5995,147.0,145.43,146.36,366168
2022-10-06 08:00:00,145.49,145.98,145.44,145.9,96677
2022-10-06 07:00:00,145.24,145.4,145.11,145.3,28929
2022-10-06 06:00:00,145.72,145.88,145.11,145.15,25068
2022-10-06 05:00:00,147.31,147.31,145.62,145.88,44497
2022-10-05 20:00:00,146.5,147.4,146.25,147.31,63842
2022-10-05 19:00:00,146.15,146.55,146.02,146.4,82367
2022-10-05 18:00:00,146.28,146.33,143.98,146.15,43559
2022-10-05 17:00:00,146.4,146.8,146.0,146.28,1942443
2022-10-05 16:00:00,146.415,147.38,145.87,146.42,16126595
2022-10-05 15:00:00,145.345,146.46,145.27,146.4155,7626843
2022-10-05 14:00:00,145.45,146.26,145.32,145.3471,6887553
2022-10-05 13:00:00,144.4,145.905,144.01,145.445,8677822
2022-10-05 12:00:00,143.59,144.48,143.44,144.38,9584990
2022-10-05 11:00:00,145.19,145.3,143.01,143.61,13230387
2022-10-05 10:00:00,144.33,145.33,143.67,145.195,10473599
2022-10-05 09:00:00,144.96,145.8,144.3115,144.35,353420
2022-10-05 08:00:00,144.94,145.0,144.7,144.8,112476
2022-10-05 07:00:00,144.62,144.94,144.57,144.93,18683
2022-10-05 06:00:00,144.8,144.9,144.4,144.57,18903
2022-10-05 05:00:00,145.44,145.44,144.37,144.92,40311
2022-10-04 20:00:00,145.8,146.08,145.69,146.0,79452
2022-10-04 19:00:00,145.96,146.01,145.63,145.81,68395
2022-10-04 18:00:00,145.97,146.09,145.71,145.99,63033
2022-10-04 17:00:00,146.1,146.22,145.3,145.98,3646347
2022-10-04 16:00:00,145.86,146.22,145.11,146.16,13420419
2022-10-04 15:00:00,145.25,146.09,145.04,145.8639,6777841
2022-10-04 14:00:00,144.86,145.53,144.26,145.25,7963345
2022-10-04 13:00:00,145.285,145.67,144.85,144.86,6555677
2022-10-04 12:00:00,145.755,145.79,144.96,145.2802,10283580
2022-10-04 11:00:00,145.085,146.22,145.0,145.75,16043369
2022-10-04 10:00:00,145.15,145.34,144.5,145.085,13662759
2022-10-04 09:00:00,145.0,145.48,144.55,145.18,632084
2022-10-04 08:00:00,145.07,145.18,144.86,145.18,227973
2022-10-04 07:00:00,145.07,145.56,145.04,145.07,58395
2022-10-04 06:00:00,144.91,145.19,144.66,145.15,74755
2022-10-04 05:00:00,144.02,145.27,144.02,144.96,67719
2022-10-03 20:00:00,142.53,143.0,142.52,142.97,70941
2022-10-03 19:00:00,142.83,142.85,142.42,142.56,73693
2022-10-03 18:00:00,142.67,142.75,142.45,142.75,62107
2022-10-03 17:00:00,142.45,142.92,142.43,142.68,2965373
2022-10-03 16:00:00,142.9,143.07,141.4,142.44,17727748
2022-10-03 15:00:00,142.095,143.07,142.065,142.8913,12927617
2022-10-03 14:00:00,141.415,142.24,141.27,142.0989,11748117
2022-10-03 13:00:00,140.83,141.43,140.8,141.41,8659932
2022-10-03 12:00:00,141.23,141.57,140.08,140.83,12216632
2022-10-03 11:00:00,139.41,141.585,139.375,141.22,18584833
2022-10-03 10:00:00,138.59,139.45,137.685,139.41,18565991
2022-10-03 09:00:00,137.58,138.95,136.7015,138.6,994934
2022-10-03 08:00:00,137.65,138.11,137.49,138.11,270961
2022-10-03 07:00:00,137.34,137.84,137.21,137.73,68409
2022-10-03 06:00:00,136.9,137.45,136.57,137.27,82159
2022-10-03 05:00:00,137.53,137.53,136.4,136.97,128273
2022-09-30 20:00:00,137.6,137.69,137.5,137.52,122195
2022-09-30 19:00:00,137.53,137.77,137.52,137.59,108484
2022-09-30 18:00:00,138.03,138.24,137.21,137.51,428273
2022-09-30 17:00:00,138.0,139.81,137.85,138.04,5120071
2022-09-30 16:00:00,139.71,140.35,138.0,138.08,28902166
2022-09-30 15:00:00,140.36,140.85,139.61,139.71,12226262
2022-09-30 14:00:00,141.18,141.2993,140.1769,140.3641,8880165
2022-09-30 13:00:00,141.33,141.7912,140.85,141.19,8160553
2022-09-30 12:00:00,142.29,143.1,141.025,141.32,13012773
2022-09-30 11:00:00,142.12,142.89,141.37,142.2701,14694771
2022-09-30 10:00:00,141.77,142.63,140.61,142.12,15976618
2022-09-30 09:00:00,142.9238,143.3988,140.96,141.83,823401
2022-09-30 08:00:00,142.85,142.94,141.79,141.96,276167
2022-09-30 07:00:00,143.03,143.51,142.76,142.79,92222
2022-09-30 06:00:00,143.41,143.41,142.89,142.89,80296
2022-09-30 05:00:00,143.59,143.59,143.0,143.54,96755
2022-09-29 20:00:00,142.19,142.5,142.19,142.41,97628
2022-09-29 19:00:00,141.87,142.41,141.87,142.15,121043
2022-09-29 18:00:00,142.0002,142.3,141.6,141.89,147392
2022-09-29 17:00:00,142.48,142.93,141.95,142.02,2748298
2022-09-29 16:00:00,140.735,142.65,140.72,142.59,23779143
2022-09-29 15:00:00,141.48,141.665,140.68,140.74,14179049
2022-09-29 14:00:00,142.145,142.73,141.45,141.489,10854229
2022-09-29 13:00:00,143.59,143.94,142.13,142.1459,10173988
2022-09-29 12:00:00,143.19,143.92,142.35,143.585,13600664
2022-09-29 11:00:00,144.1,144.29,142.73,143.2,21450748
2022-09-29 10:00:00,146.51,147.2,143.73,144.1,20165655
2022-09-29 09:00:00,146.64,149.466,145.79,146.55,1287038
2022-09-29 08:00:00,146.38,147.0,146.22,146.59,663152
2022-09-29 07:00:00,148.05,148.1,145.38,146.23,454267
2022-09-29 06:00:00,147.6,148.19,147.47,148.0,84863
2022-09-29 05:00:00,148.19,148.19,147.33,147.49,103675
2022-09-28 20:00:00,149.51,149.56,149.26,149.37,99005
2022-09-28 19:00:00,149.51,149.83,149.45,149.48,99944
2022-09-28 18:00:00,149.49,149.54,149.41,149.5,86391
2022-09-28 17:00:00,149.84,149.94,147.5515,149.53,3526659
2022-09-28 16:00:00,148.7988,150.6414,148.74,149.8,22340366
2022-09-28 15:00:00,147.4,149.09,147.3528,148.8,13156183
2022-09-28 14:00:00,147.76,148.38,147.21,147.4,13679010
2022-09-28 13:00:00,147.37,147.76,146.9,147.76,12810681
2022-09-28 12:00:00,146.24,147.415,146.06,147.3601,15564554
2022-09-28 11:00:00,145.805,147.43,145.16,146.239,26093758
2022-09-28 10:00:00,147.84,148.5,144.84,145.8,26916645
2022-09-28 09:00:00,146.34,151.76,145.66,147.84,2403671
2022-09-28 08:00:00,145.95,146.4,145.66,146.0,753840
2022-09-28 07:00:00,145.72,147.27,145.61,145.91,566675
2022-09-28 06:00:00,146.6,146.77,145.69,145.75,187475
2022-09-28 05:00:00,149.47,149.75,146.5,146.68,385681
2022-09-27 20:00:00,151.98,152.2,151.8,151.9,83268
2022-09-27 19:00:00,151.82,151.99,151.78,151.95,49505
2022-09-27 18:00:00,151.82,151.88,151.66,151.78,71975
2022-09-27 17:00:00,151.76,151.91,151.51,151.81,1772847
2022-09-27 16:00:00,152.03,152.19,151.03,151.75,12857889
2022-09-27 15:00:00,151.09,152.45,150.86,152.02,8041928
2022-09-27 14:00:00,151.69,151.7,150.72,151.08,7651563
2022-09-27 13:00:00,151.58,151.82,149.945,151.7,11880021
2022-09-27 12:00:00,153.46,153.57,151.53,151.575,10388462
2022-09-27 11:00:00,153.92,154.04,152.5,153.4762,12508808
2022-09-27 10:00:00,152.91,154.72,152.6,153.92,12132185
2022-09-27 09:00:00,152.7001,153.35,152.5,152.92,405817
2022-09-27 08:00:00,152.66,153.2,152.62,153.0,274456
2022-09-27 07:00:00,152.34,153.0,152.22,152.79,36948
2022-09-27 06:00:00,152.68,152.68,152.12,152.22,32105
2022-09-27 05:00:00,152.52,153.33,152.52,152.67,49645
2022-09-26 20:00:00,150.77,151.23,150.75,151.1,74236
2022-09-26 19:00:00,150.65,150.98,150.5,150.78,60615
2022-09-26 18:00:00,150.57,150.77,150.53,150.649,62306
2022-09-26 17:00:00,150.77,151.1347,150.42,150.59,3050404
2022-09-26 16:00:00,151.53,152.0,150.56,150.75,15192266
2022-09-26 15:00:00,150.1,151.7,150.0407,151.53,8555252
2022-09-26 14:00:00,151.38,151.44,150.04,150.11,8237551
2022-09-26 13:00:00,151.91,152.09,150.53,151.38,9427207
2022-09-26 12:00:00,152.53,152.84,150.9201,151.9,12565841
2022-09-26 11:00:00,152.69,153.7701,152.3,152.52,14616200
2022-09-26 10:00:00,150.5,152.75,149.42,152.6818,14578547
2022-09-26 09:00:00,149.78,150.56,148.83,150.53,411152
2022-09-26 08:00:00,149.52,149.82,149.27,149.8,146989
2022-09-26 07:00:00,149.39,149.78,149.23,149.55,54467
2022-09-26 06:00:00,150.45,150.45,149.17,149.4,40805
2022-09-26 05:00:00,150.39,150.8,149.96,150.38,53805
2022-09-23 20:00:00,150.75,150.85,150.52,150.57,69885
2022-09-23 19:00:00,150.61,150.81,150.6,150.75,22954
2022-09-23 18:00:00,150.6,150.8,150.43,150.6,109805
2022-09-23 17:00:00,150.43,150.78,150.34,150.61,1411444
2022-09-23 16:00:00,148.68,150.66,148.67,150.53,18247815
2022-09-23 15:00:00,149.7,150.0,148.56,148.7,9952852
2022-09-23 14:00:00,150.1609,150.3187,149.46,149.7099,6998824
2022-09-23 13:00:00,150.25,150.37,149.41,150.1699,8890375
2022-09-23 12:00:00,149.97,150.65,149.76,150.26,10616055
2022-09-23 11:00:00,150.025,150.96,149.312,149.96,17063283
2022-09-23 10:00:00,150.12,151.47,149.8612,150.02,15998799
2022-09-23 09:00:00,150.4891,152.18,149.85,150.16,792717
2022-09-23 08:00:00,150.27,150.59,150.0,150.45,320521
2022-09-23 07:00:00,151.02,151.19,150.16,150.3,83998
2022-09-23 06:00:00,151.63,151.7,150.5,150.96,63823
2022-09-23 05:00:00,152.33,152.55,151.62,151.62,46269
2022-09-22 20:00:00,152.57,153.1,152.57,153.0,41645
2022-09-22 19:00:00,152.8,152.99,152.51,152.54,42955
2022-09-22 18:00:00,152.66,152.89,152.47,152.7935,77323
2022-09-22 17:00:00,152.74,152.86,152.3,152.63,1835957
2022-09-22 16:00:00,152.81,154.47,152.38,152.7,17507510
2022-09-22 15:00:00,152.69,152.88,151.9698,152.82,7438518
2022-09-22 14:00:00,152.56,152.98,151.88,152.6995,7658077
2022-09-22 13:00:00,151.83,152.91,151.515,152.56,8005294
2022-09-22 12:00:00,151.76,152.25,150.91,151.855,10648825
2022-09-22 11:00:00,152.12,153.09,151.71,151.7599,14170895
2022-09-22 10:00:00,153.93,154.09,151.66,152.11,13794771
2022-09-22 09:00:00,153.581,154.51,152.91,153.96,412603
2022-09-22 08:00:00,153.9,154.0,153.0,153.53,130950
2022-09-22 07:00:00,153.78,154.0,153.55,153.98,13449
2022-09-22 06:00:00,154.5,154.53,153.57,153.88,51678
2022-09-22 05:00:00,153.02,154.96,153.02,154.46,110362
2022-09-21 20:00:00,152.55,152.55,152.22,152.45,117433
2022-09-21 19:00:00,153.27,153.39,152.41,152.53,212168
2022-09-21 18:00:00,153.45,153.72,153.17,153.2565,238073
2022-09-21 17:00:00,153.72,153.818,153.0,153.45,3140871
2022-09-21 16:00:00,158.33,158.61,153.6,153.71,23104735
2022-09-21 15:00:00,157.89,158.74,154.44,158.34,27134748
2022-09-21 14:00:00,157.1,158.05,156.962,157.89,6885778
2022-09-21 13:00:00,156.29,157.3712,156.16,157.091,6770020
2022-09-21 12:00:00,156.46,156.53,155.92,156.3086,6480808
2022-09-21 11:00:00,157.02,157.425,156.31,156.465,10180267
2022-09-21 10:00:00,157.34,158.4,156.521,157.0301,11585122
2022-09-21 09:00:00,156.5732,157.47,156.35,157.3,397693
2022-09-21 08:00:00,156.64,156.86,156.36,156.82,128542
2022-09-21 07:00:00,156.8,156.8,156.41,156.71,19895
2022-09-21 06:00:00,156.62,156.97,156.38,156.75,28919
2022-09-21 05:00:00,157.39,157.39,156.32,156.68,33465
2022-09-20 20:00:00,156.81,156.87,156.45,156.49,89770
2022-09-20 19:00:00,157.03,157.04,156.67,156.81,65561
2022-09-20 18:00:00,157.05,157.12,156.96,157.0,234660
2022-09-20 17:00:00,156.9,157.2,156.85,157.09,2010332
2022-09-20 16:00:00,156.4101,157.76,154.62,156.9,18085073
2022-09-20 15:00:00,155.61,156.59,155.53,156.42,11942494
2022-09-20 14:00:00,157.03,157.1,155.4,155.615,11889184
2022-09-20 13:00:00,157.83,158.08,156.6201,157.06,13370160
2022-09-20 12:00:00,155.385,157.88,155.22,157.825,18087800
2022-09-20 11:00:00,154.76,155.44,154.13,155.37,13813206
2022-09-20 10:00:00,153.6,154.88,153.08,154.76,12316741
2022-09-20 09:00:00,153.7793,155.3,153.25,153.56,336613
2022-09-20 08:00:00,153.67,154.05,153.55,153.55,182222
2022-09-20 07:00:00,153.52,153.8,153.45,153.54,28942
2022-09-20 06:00:00,153.89,153.89,153.5,153.5,40812
2022-09-20 05:00:00,154.54,154.54,153.68,153.85,48727
2022-09-19 20:00:00,154.8,155.01,154.67,155.01,106036
2022-09-19 19:00:00,154.67,154.91,154.62,154.79,46609
2022-09-19 18:00:00,154.56,154.72,154.48,154.64,209540
2022-09-19 17:00:00,154.48,154.88,154.3,154.56,3410658
2022-09-19 16:00:00,153.1,154.56,150.78,154.54,15627305
2022-09-19 15:00:00,152.96,153.1801,152.6018,153.09,6839939
2022-09-19 14:00:00,153.161,153.45,152.7,152.9591,6803859
2022-09-19 13:00:00,151.9371,153.33,151.42,153.1607,9024387
2022-09-19 12:00:00,152.1,152.83,151.75,151.94,11072138
2022-09-19 11:00:00,151.11,152.4,150.57,152.09,12123558
2022-09-19 10:00:00,149.62,151.12,149.08,151.105,10242099
2022-09-19 09:00:00,149.17,149.88,149.0412,149.61,289961
2022-09-19 08:00:00,149.2,149.42,149.04,149.15,156238
2022-09-19 07:00:00,149.09,149.2,148.71,149.2,47716
2022-09-19 06:00:00,149.24,149.31,149.01,149.17,38983
2022-09-19 05:00:00,149.97,149.97,149.02,149.2,45799
2022-09-16 20:00:00,151.1,151.3,151.1,151.3,41397
2022-09-16 19:00:00,150.97,151.18,150.7,151.11,154050
2022-09-16 18:00:00,150.9,150.98,150.63,150.94,127017
2022-09-16 17:00:00,150.7,150.96,150.5131,150.96,10853627
2022-09-16 16:00:00,150.5,151.35,150.3,150.44,19188044
2022-09-16 15:00:00,149.33,150.81,149.24,150.51,10498017
2022-09-16 14:00:00,149.405,149.91,149.02,149.325,7321859
2022-09-16 13:00:00,149.87,149.915,148.66,149.41,8411672
2022-09-16 12:00:00,148.99,149.96,148.73,149.86,10042441
2022-09-16 11:00:00,148.49,150.53,148.47,148.995,19283403
2022-09-16 10:00:00,150.2,151.53,148.37,148.49,29961493
2022-09-16 09:00:00,151.12,151.2,150.16,150.18,544748
2022-09-16 08:00:00,151.39,151.4,150.78,151.04,156367
2022-09-16 07:00:00,150.84,151.42,150.63,151.39,55332
2022-09-16 06:00:00,150.84,150.93,150.72,150.89,20136
2022-09-16 05:00:00,151.35,151.55,150.53,150.82,78049
2022-09-15 20:00:00,151.35,151.4,151.1,151.35,121594
2022-09-15 19:00:00,151.69,151.69,151.11,151.35,153346
2022-09-15 18:00:00,152.05,152.37,151.523,151.69,136575
2022-09-15 17:00:00,152.36,154.58,151.73,152.05,3223608
2022-09-15 16:00:00,152.4,152.69,151.38,152.35,18021902
2022-09-15 15:00:00,153.43,153.455,152.31,152.39,7286964
2022-09-15 14:00:00,153.24,154.3,153.2,153.42,7550873
2022-09-15 13:00:00,152.64,153.245,152.26,153.23,8614477
2022-09-15 12:00:00,152.05,153.0879,151.92,152.645,12926161
2022-09-15 11:00:00,154.87,155.21,151.78,152.0699,16093085
2022-09-15 10:00:00,155.0,155.24,154.09,154.8681,9068261
2022-09-15 09:00:00,155.05,155.78,154.5325,155.03,494767
2022-09-15 08:00:00,154.98,155.42,154.85,154.96,119024
2022-09-15 07:00:00,155.55,155.59,154.65,154.92,39332
2022-09-15 06:00:00,155.43,155.63,155.34,155.59,19143
2022-09-15 05:00:00,156.0,156.15,155.3,155.32,42448
2022-09-14 20:00:00,155.82,156.0,155.71,155.99,74328
2022-09-14 19:00:00,155.67,155.89,155.55,155.84,61929
2022-09-14 18:00:00,155.64,155.75,155.31,155.7,68173
2022-09-14 17:00:00,155.31,155.71,155.25,155.63,2841089
2022-09-14 16:00:00,154.12,155.585,153.6106,155.31,13337747
2022-09-14 15:00:00,154.33,154.6352,153.88,154.115,7649108
2022-09-14 14:00:00,155.14,155.3,154.14,154.33,7207545
2022-09-14 13:00:00,155.8,155.8675,154.93,155.1401,7588786
2022-09-14 12:00:00,156.56,157.1,155.72,155.79,10921282
2022-09-14 11:00:00,156.06,156.6,154.8801,156.561,16969527
2022-09-14 10:00:00,154.49,156.19,154.03,156.05,13558437
2022-09-14 09:00:00,154.73,156.7,153.25,154.54,788994
2022-09-14 08:00:00,154.84,154.89,153.26,153.38,316720
2022-09-14 07:00:00,154.81,155.03,154.76,154.89,16524
2022-09-14 06:00:00,155.12,155.17,154.71,154.8,45717
2022-09-14 05:00:00,154.9,155.33,154.59,155.2,93853
