time,open,high,low,close,volume
2022-09-20 08:00:00,132.91,133.14,132.66,132.81,58015
2022-09-20 07:00:00,132.53,132.88,132.52,132.71,7848
2022-09-20 06:00:00,132.85,133.04,132.51,132.69,20757
2022-09-20 05:00:00,133.38,133.38,132.65,133.0,22812
2022-09-19 20:00:00,134.18,134.5,134.01,134.5,48311
2022-09-19 19:00:00,133.93,134.22,133.9,134.16,22108
2022-09-19 18:00:00,134.03,134.12,133.92,133.95,29390
2022-09-19 17:00:00,133.82,134.3293,133.65,134.06,2360955
2022-09-19 16:00:00,132.872,133.9591,132.87,133.82,7840695
2022-09-19 15:00:00,132.67,133.29,132.21,132.88,5215148
2022-09-19 14:00:00,132.88,132.95,132.02,132.655,4519288
2022-09-19 13:00:00,131.78,133.02,131.4111,132.91,5550464
2022-09-19 12:00:00,134.03,134.15,131.71,131.8,8243484
2022-09-19 11:00:00,132.83,134.63,131.82,134.0299,11969006
2022-09-19 10:00:00,130.75,133.39,130.1,132.815,9158628
2022-09-19 09:00:00,130.35,130.98,129.7,130.7,238726
2022-09-19 08:00:00,130.39,130.53,129.67,129.75,81406
2022-09-19 07:00:00,130.25,130.25,129.83,130.22,16809
2022-09-19 06:00:00,130.01,130.34,129.99,130.25,11419
2022-09-19 05:00:00,131.36,131.36,129.85,130.0,36260
2022-09-16 20:00:00,132.45,132.5,132.16,132.49,35981
2022-09-16 19:00:00,132.15,132.49,131.98,132.45,95127
2022-09-16 18:00:00,132.0,132.18,131.8323,132.18,68906
2022-09-16 17:00:00,131.98,131.9931,131.65,131.98,2509300
2022-09-16 16:00:00,130.88,132.12,130.09,131.99,11554883
2022-09-16 15:00:00,129.38,131.29,129.31,130.9089,6587565
2022-09-16 14:00:00,129.86,130.15,128.92,129.36,5481746
2022-09-16 13:00:00,129.53,129.88,128.02,129.855,5945544
2022-09-16 12:00:00,128.97,129.53,128.06,129.49,7033218
2022-09-16 11:00:00,127.4,131.18,127.25,128.9793,12560066
2022-09-16 10:00:00,126.9,128.2,126.17,127.34,9635774
2022-09-16 09:00:00,127.1346,127.5012,126.75,126.82,243598
2022-09-16 08:00:00,127.5,127.5,127.06,127.28,43715
2022-09-16 07:00:00,126.91,127.57,126.84,127.51,18334
2022-09-16 06:00:00,127.19,127.24,126.71,127.0,21583
2022-09-16 05:00:00,128.1,128.1,126.6,127.18,61293
2022-09-15 20:00:00,128.25,128.25,127.7,127.74,99472
2022-09-15 19:00:00,128.51,128.63,127.8,128.2,99317
2022-09-15 18:00:00,128.9,129.29,128.29,128.79,83102
2022-09-15 17:00:00,129.29,129.5917,128.4,128.67,860583
2022-09-15 16:00:00,129.66,129.83,128.28,129.3,7930814
2022-09-15 15:00:00,130.635,130.68,129.51,129.65,5108844
2022-09-15 14:00:00,130.41,131.9,130.2451,130.63,6003819
2022-09-15 13:00:00,129.55,130.41,129.27,130.405,4867515
2022-09-15 12:00:00,128.13,130.16,127.9,129.57,7753364
2022-09-15 11:00:00,131.82,132.3299,128.11,128.13,9870021
2022-09-15 10:00:00,130.91,132.23,129.622,131.7999,7338549
2022-09-15 09:00:00,130.8899,132.3688,130.37,130.91,169010
2022-09-15 08:00:00,130.84,131.3,130.58,130.85,53415
2022-09-15 07:00:00,132.04,132.04,130.7,130.89,24998
2022-09-15 06:00:00,131.9,132.12,131.66,131.99,8404
2022-09-15 05:00:00,132.45,132.45,131.55,131.93,21825
2022-09-14 20:00:00,132.33,132.34,132.0,132.06,44395
2022-09-14 19:00:00,132.05,132.39,131.93,132.25,80471
2022-09-14 18:00:00,131.83,132.14,131.28,132.04,569380
2022-09-14 17:00:00,131.28,131.85,131.28,131.66,400208
2022-09-14 16:00:00,130.07,131.45,129.3984,131.29,8484793
2022-09-14 15:00:00,130.63,130.84,129.92,130.0814,5544394
2022-09-14 14:00:00,131.76,132.25,130.5,130.6531,4870240
2022-09-14 13:00:00,131.05,132.4,130.22,131.74,6132360
2022-09-14 12:00:00,131.25,131.96,130.5,131.03,7270793
2022-09-14 11:00:00,130.81,131.82,129.19,131.23,11248175
2022-09-14 10:00:00,132.1,132.8999,129.13,130.81,11256608
2022-09-14 09:00:00,132.1519,132.43,130.675,132.1,576696
2022-09-14 08:00:00,132.25,132.4,130.75,130.83,129645
2022-09-14 07:00:00,132.4,132.69,132.0,132.3,30154
2022-09-14 06:00:00,132.7,132.83,132.41,132.45,22159
2022-09-14 05:00:00,132.05,132.9,131.72,132.71,64831
